ORF	hap a | unbud cell mean area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean shapefactor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | unbud cell mean oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | large bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | medium bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud anaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean fiber length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean spindle dist to budneck | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud metaphase spindle mean spindle orientation | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud  | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with 1 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with 2 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of unbud with more than 2 spb | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of large bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of medium bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud with anaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | percentage of small bud with metaphase spindle | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean mother equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter area | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter perimeter | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter length | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter breadth | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter shape factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter ell. form factor | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter equiv. prolate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean daughter equiv. oblate vol. | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative	hap a | small bud mean budneck width | standard [standard] | Vizeacoumar FJ~Andrews BJ, 2010 | quantitative | quantitative | quantitative
YBR271W	17.399	15.146	5.275	4.615	0.941	1.145	70.079	61.294	25.471	18.546	6.466	5.498	0.917	1.176	126.178	106.751	10.406	11.547	4.154	3.642	0.953	1.147	35.308	31.238	1.807	23.956	18.370	6.375	5.399	0.889	1.181	117.160	98.967	16.435	14.986	5.279	4.607	0.917	1.147	68.777	59.513	2.428	9.437	0.799	3.032	3.765	2.799	48.873	11.228	2.432	5.695	3.415	3.324	22.002	0.000	0.000	0.000	0.000	0.000	0.000	47.619	0.000	40.909	59.091	25.000	25.000	0.000	23.077	46.154	11.111	33.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR272C	16.197	14.634	5.160	4.440	0.930	1.168	65.316	56.189	22.951	17.887	6.204	5.319	0.892	1.169	111.081	95.357	11.334	12.359	4.428	3.787	0.922	1.175	40.554	34.731	2.161	23.026	17.788	6.190	5.338	0.908	1.161	109.332	94.052	17.633	15.494	5.470	4.667	0.909	1.180	76.423	65.699	2.360	10.485	1.755	12.353	3.981	2.599	25.631	6.256	1.885	10.490	2.823	2.402	32.198	5.502	0.000	24.955	3.241	0.000	13.815	40.708	5.970	29.851	64.179	39.130	6.522	0.000	16.279	32.558	15.000	10.000	25.000	25.000	12.480	9.258	3.159	2.856	0.457	0.553	59.838	54.011	2.645	4.182	1.597	1.312	0.474	0.609	7.008	5.758	0.700
YBR273C	16.624	14.718	5.138	4.517	0.948	1.140	65.796	57.686	23.529	17.911	6.258	5.291	0.911	1.185	113.049	95.307	10.297	11.551	4.170	3.582	0.944	1.180	34.947	30.150	1.746	19.686	16.361	5.743	4.938	0.917	1.162	88.546	75.807	15.864	14.388	5.036	4.440	0.949	1.134	62.086	54.388	1.854	8.180	1.614	27.740	3.300	2.550	31.710	9.871	1.492	14.090	3.583	2.349	31.381	6.177	1.131	10.538	3.037	1.706	19.062	65.967	11.644	69.178	19.178	20.848	20.848	5.654	25.000	21.429	41.584	27.723	23.529	58.824	19.908	16.447	5.789	4.828	0.914	1.209	86.731	72.747	3.602	6.133	2.362	1.921	0.797	1.018	8.405	6.811	1.755
YBR274W	15.552	14.213	5.008	4.332	0.947	1.162	60.545	52.471	23.155	17.658	6.164	5.291	0.923	1.169	108.844	93.598	11.382	12.165	4.361	3.786	0.944	1.159	40.339	35.084	1.833	24.749	18.354	6.391	5.448	0.911	1.179	120.998	103.366	17.849	15.544	5.478	4.693	0.916	1.170	77.726	66.415	2.389	9.580	1.464	17.355	3.747	2.094	28.348	9.102	0.920	10.680	3.193	2.327	25.076	0.000	0.000	0.000	4.112	2.099	30.746	45.783	4.444	42.222	53.333	35.526	11.842	1.316	33.333	31.250	18.421	21.053	0.000	50.000	20.529	16.781	5.954	4.989	0.913	1.196	92.831	77.871	3.332	5.581	2.116	1.764	0.734	0.910	7.365	6.194	2.461
YBR275C	16.797	14.798	5.138	4.545	0.952	1.136	64.974	57.672	26.930	19.220	6.652	5.655	0.898	1.186	142.031	121.460	13.478	13.330	4.695	4.139	0.934	1.133	51.608	45.087	2.204	25.750	18.795	6.533	5.530	0.910	1.183	125.653	106.295	19.392	16.520	5.932	4.867	0.893	1.226	92.225	74.936	2.567	9.080	0.564	13.500	4.998	2.128	22.841	8.789	1.387	6.125	3.651	2.405	22.181	0.000	0.000	0.000	3.113	1.933	82.167	44.615	2.778	66.667	30.556	44.828	6.897	6.897	9.091	45.455	12.500	25.000	0.000	100.000	22.878	17.720	6.134	5.367	0.916	1.143	105.729	92.522	5.614	8.493	3.034	2.808	0.978	1.080	13.534	12.527	2.012
YBR276C	16.616	14.772	5.180	4.500	0.939	1.152	66.796	57.775	22.260	17.396	6.015	5.253	0.914	1.147	103.444	90.305	10.399	11.644	4.254	3.547	0.932	1.229	36.450	30.928	2.083	23.941	18.085	6.298	5.414	0.914	1.165	115.500	98.848	17.893	15.527	5.387	4.756	0.923	1.136	75.446	66.590	2.263	9.298	1.379	16.067	3.798	2.621	36.735	9.148	1.332	18.558	3.491	2.787	20.659	5.801	2.608	37.761	3.280	1.209	15.907	38.788	7.921	37.624	54.455	34.375	17.188	4.688	32.727	45.455	28.947	34.211	25.000	37.500	20.930	16.181	5.604	4.748	0.759	1.032	105.514	88.762	3.442	5.799	2.306	1.698	0.710	1.056	8.667	6.491	1.777
YBR277C	17.155	15.092	5.354	4.476	0.935	1.197	70.081	58.180	24.673	18.427	6.566	5.407	0.905	1.211	126.562	102.835	13.043	13.152	4.641	4.141	0.938	1.131	49.062	44.152	2.619	21.864	17.559	6.103	5.278	0.888	1.159	105.087	90.474	16.869	15.304	5.507	4.475	0.901	1.235	72.577	58.939	2.291	8.921	0.620	15.624	4.021	2.114	25.570	9.474	1.988	8.522	2.372	0.452	34.974	0.000	0.000	0.000	0.000	0.000	0.000	50.000	0.000	30.769	69.231	69.231	0.000	0.000	44.444	22.222	75.000	25.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR278W	16.179	14.585	5.144	4.378	0.940	1.185	63.569	54.507	23.332	17.864	6.229	5.274	0.911	1.183	110.242	92.937	9.975	11.378	4.109	3.529	0.949	1.180	32.904	28.603	1.910	23.187	17.763	6.230	5.290	0.915	1.185	110.827	94.454	17.309	15.247	5.293	4.625	0.927	1.151	70.557	61.989	1.990	10.149	1.127	30.683	4.330	2.796	45.632	9.080	1.464	14.125	3.766	2.282	52.801	0.000	0.000	0.000	0.000	0.000	0.000	40.244	4.082	51.020	44.898	27.273	9.091	6.061	36.364	54.545	32.000	24.000	0.000	0.000	19.746	16.489	5.601	5.034	0.910	1.114	82.822	74.560	4.354	7.272	2.889	2.257	1.000	1.280	10.118	7.899	1.399
YBR280C	16.157	14.503	5.102	4.427	0.949	1.154	63.398	54.871	24.747	18.389	6.437	5.391	0.906	1.199	122.898	102.433	10.136	11.441	4.134	3.539	0.952	1.178	33.733	28.895	1.768	19.883	16.419	5.816	4.881	0.917	1.194	90.567	75.562	15.070	14.107	4.957	4.359	0.943	1.142	58.227	51.286	1.594	8.842	2.508	30.943	3.595	2.338	34.965	8.945	1.753	14.630	3.549	2.587	39.546	6.922	1.788	16.971	3.034	1.739	44.722	65.347	18.571	57.143	24.286	23.485	19.697	7.576	26.471	35.294	27.500	27.500	11.539	38.462	22.636	17.720	6.242	5.161	0.901	1.210	107.859	88.844	4.163	7.091	2.736	2.199	0.938	1.219	9.511	7.768	1.714
YBR281C	16.317	14.655	5.184	4.435	0.946	1.171	64.412	54.925	30.870	20.618	7.149	6.135	0.899	1.167	169.186	145.458	14.380	13.716	4.927	4.134	0.932	1.196	56.281	47.467	2.503	30.453	20.243	6.911	6.183	0.925	1.113	161.470	142.960	19.823	16.055	5.645	4.812	0.950	1.169	85.336	72.087	2.415	12.111	4.087	57.275	2.630	4.287	64.101	10.244	1.579	13.611	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	65.000	0.000	57.143	42.857	15.385	7.692	15.385	33.333	33.333	75.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR283C	16.902	14.964	5.236	4.568	0.937	1.158	67.599	59.611	25.280	18.919	6.663	5.480	0.887	1.211	134.131	107.729	11.547	12.353	4.430	3.820	0.934	1.168	41.329	35.601	1.995	22.725	17.581	6.116	5.242	0.917	1.173	104.174	89.682	17.813	15.607	5.581	4.622	0.912	1.214	77.982	64.570	2.346	6.536	1.064	14.836	3.854	2.716	43.699	0.000	0.000	0.000	4.162	2.425	50.133	0.000	0.000	0.000	0.000	0.000	0.000	46.342	0.000	40.909	59.091	36.842	21.053	0.000	15.385	46.154	0.000	22.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR284W	18.174	15.512	5.498	4.677	0.933	1.172	78.438	65.981	23.122	17.830	6.331	5.199	0.904	1.215	113.394	92.226	11.683	12.539	4.550	3.886	0.919	1.192	43.018	37.222	2.312	22.382	17.457	6.017	5.333	0.916	1.132	103.135	91.712	16.882	15.081	5.285	4.633	0.922	1.140	70.267	61.374	2.302	7.691	1.239	6.735	3.886	2.343	36.696	4.979	0.927	13.775	3.375	2.755	23.944	0.000	0.000	0.000	0.000	0.000	0.000	45.238	0.000	43.478	56.522	42.105	15.790	0.000	30.769	38.462	10.000	40.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR285W	15.805	14.440	5.062	4.431	0.945	1.146	60.973	53.509	23.384	17.825	6.157	5.332	0.916	1.157	108.692	94.210	11.995	12.468	4.442	3.912	0.959	1.136	41.875	36.780	1.771	23.768	17.951	6.240	5.415	0.920	1.156	112.708	97.895	17.819	15.370	5.409	4.694	0.936	1.154	74.693	64.777	2.081	8.931	2.096	12.779	3.901	2.514	43.603	7.456	2.036	12.805	2.728	2.148	42.719	0.000	0.000	0.000	0.000	0.000	0.000	29.310	0.000	41.463	58.537	58.824	5.882	5.882	16.667	25.000	29.412	11.765	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR286W	16.773	14.806	5.190	4.497	0.949	1.159	66.071	57.458	24.547	18.388	6.518	5.364	0.906	1.215	123.245	100.332	12.531	12.845	4.569	4.079	0.941	1.121	47.526	42.246	2.117	23.976	18.126	6.170	5.443	0.914	1.134	109.764	96.437	17.832	15.527	5.409	4.803	0.927	1.131	74.516	66.492	2.220	7.566	0.723	19.626	4.028	1.510	17.350	6.926	2.823	8.249	3.794	2.280	45.759	0.000	0.000	0.000	0.000	0.000	0.000	51.351	0.000	55.556	44.444	47.368	5.263	10.526	37.500	25.000	20.000	40.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR287W	14.386	13.639	4.862	4.137	0.946	1.181	54.981	46.844	21.889	17.278	6.070	5.096	0.910	1.196	103.542	86.774	10.162	11.453	4.152	3.514	0.944	1.194	34.690	29.377	1.668	19.972	16.503	5.804	4.878	0.906	1.194	90.905	76.133	14.955	14.148	5.040	4.264	0.923	1.190	59.776	50.778	1.778	9.307	1.317	15.315	3.879	2.236	28.932	9.150	1.638	16.509	3.382	2.762	43.075	8.649	1.780	23.625	3.070	2.622	17.831	61.411	5.914	52.151	41.935	34.797	17.568	4.730	34.615	38.462	30.928	36.083	45.455	36.364	19.305	16.379	5.854	4.680	0.906	1.253	86.316	68.195	3.909	6.981	2.708	2.188	0.978	1.240	8.685	6.946	1.376
YBR288C	16.698	14.845	5.221	4.540	0.940	1.153	67.426	58.651	24.615	18.405	6.354	5.519	0.909	1.150	120.198	103.511	11.985	12.636	4.496	3.888	0.932	1.167	42.792	37.318	2.329	24.089	18.044	6.194	5.491	0.918	1.135	115.180	103.064	16.669	14.999	5.292	4.542	0.913	1.183	70.018	60.926	2.392	11.111	1.112	7.144	3.748	2.365	24.042	6.609	2.046	38.029	4.107	2.718	23.345	0.000	0.000	0.000	0.000	0.000	0.000	38.750	0.000	59.184	40.816	64.516	0.000	0.000	20.000	40.000	13.793	27.586	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YBR289W	15.184	14.093	5.101	4.123	0.944	1.244	58.972	47.806	20.582	16.831	6.153	4.723	0.897	1.312	100.761	77.167	9.153	10.734	3.947	3.278	0.967	1.212	29.163	24.364	1.490	16.791	14.933	5.391	4.403	0.934	1.232	69.834	57.129	13.142	13.110	4.734	3.910	0.944	1.215	48.478	39.989	1.638	6.686	2.495	34.012	3.614	2.282	41.657	7.944	2.263	21.909	3.951	2.938	34.733	8.091	2.175	11.721	3.531	2.770	39.624	70.764	4.545	44.318	51.136	22.535	19.718	10.798	33.333	42.222	28.205	43.590	50.000	25.000	20.749	16.967	6.237	4.510	0.898	1.385	93.319	67.014	3.619	5.748	2.129	1.889	0.749	0.846	8.051	7.149	1.747
YBR290W	15.869	14.376	5.049	4.399	0.947	1.152	62.004	54.012	23.110	17.688	6.201	5.238	0.916	1.186	110.676	93.191	11.061	11.929	4.271	3.694	0.952	1.163	38.066	32.991	1.546	22.542	17.481	6.074	5.252	0.916	1.162	105.989	91.916	15.800	14.597	5.179	4.395	0.922	1.188	64.350	54.565	1.946	9.019	1.516	12.141	3.701	1.895	39.045	8.597	1.345	16.301	3.751	2.610	23.040	0.000	0.000	0.000	4.035	1.177	29.845	52.158	4.511	60.902	34.587	42.069	16.552	4.828	30.435	36.956	30.864	24.691	0.000	83.333	17.461	15.218	5.302	4.603	0.910	1.151	78.445	67.914	3.043	5.741	2.304	1.712	0.793	1.131	6.846	5.107	2.050
YBR291C	14.691	13.778	4.891	4.188	0.950	1.172	56.099	48.006	21.379	16.978	5.988	4.987	0.918	1.204	97.996	81.539	9.519	11.016	3.994	3.408	0.954	1.187	30.807	26.530	1.498	19.565	16.205	5.703	4.818	0.915	1.197	87.622	74.427	14.670	13.940	4.921	4.267	0.930	1.165	57.400	49.976	1.627	8.195	1.548	17.554	3.978	2.454	27.208	8.628	1.654	16.832	3.596	2.582	32.489	8.066	1.585	9.157	3.117	1.753	28.507	70.221	10.473	59.122	30.405	20.201	19.914	9.169	31.111	52.222	49.143	31.429	32.258	38.710	18.030	14.990	5.241	4.448	0.820	1.069	79.400	67.437	3.599	6.190	2.414	1.896	0.814	1.073	8.429	6.609	1.383
YBR292C	15.331	14.078	4.938	4.331	0.949	1.142	59.208	51.711	22.280	17.320	6.016	5.227	0.921	1.154	103.179	89.560	10.114	11.376	4.069	3.574	0.955	1.151	33.226	29.463	1.728	19.680	16.216	5.659	4.926	0.920	1.155	88.149	76.766	14.319	13.809	4.895	4.243	0.929	1.160	56.025	48.585	1.937	7.363	1.252	16.999	3.682	2.564	23.550	7.752	1.808	17.862	3.279	2.899	34.067	5.366	0.819	35.010	3.389	2.118	61.209	56.846	7.212	57.212	35.577	28.102	20.073	5.474	31.081	31.081	26.891	36.135	26.667	20.000	20.102	16.076	5.558	4.777	0.842	1.089	93.030	79.973	3.733	6.470	2.571	1.913	0.829	1.180	8.997	6.702	1.623
YBR293W	15.923	14.335	5.027	4.398	0.949	1.149	62.392	54.631	25.044	18.473	6.436	5.488	0.912	1.173	123.163	104.657	11.552	12.248	4.398	3.799	0.943	1.172	41.062	35.714	2.023	18.193	15.518	5.462	4.698	0.915	1.170	81.280	70.163	13.981	13.421	4.770	4.155	0.942	1.160	54.134	47.483	1.891	9.577	1.287	23.929	3.812	2.480	40.187	10.287	1.576	16.356	3.822	2.475	25.099	13.496	1.307	17.318	2.442	1.526	61.617	67.672	9.333	66.667	24.000	24.204	17.834	9.554	27.778	55.556	38.000	32.000	57.143	14.286	21.536	16.190	5.548	4.704	0.748	1.022	107.686	92.750	3.563	6.292	2.533	1.831	0.817	1.193	8.657	6.305	1.603
YBR294W	19.083	16.023	5.591	4.907	0.929	1.141	81.460	71.389	22.286	17.532	6.101	5.138	0.910	1.190	101.459	85.275	10.191	11.430	4.028	3.619	0.956	1.117	33.249	29.920	2.058	24.529	18.697	6.545	5.497	0.875	1.197	126.950	106.474	19.245	16.594	5.830	4.912	0.877	1.195	90.605	76.431	2.729	7.007	0.749	11.674	3.431	2.671	20.947	7.309	2.251	20.695	3.487	1.964	59.600	0.000	0.000	0.000	0.000	0.000	0.000	51.020	0.000	25.000	75.000	32.000	12.000	4.000	33.333	22.222	33.333	33.333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
